Zscore	area	pvalue1sides	pvalue2sides
3.334	0.999571967	0.000428033	0.000856067
3.335	0.999573503	0.000426497	0.000852994
3.336	0.999575034	0.000424966	0.000849932
3.337	0.99957656	0.00042344	0.000846879
3.338	0.999578081	0.000421919	0.000843837
3.339	0.999579597	0.000420403	0.000840806
3.340	0.999581108	0.000418892	0.000837784
3.341	0.999582614	0.000417386	0.000834772
3.342	0.999584115	0.000415885	0.000831771
3.343	0.999585611	0.000414389	0.000828779
3.344	0.999587101	0.000412899	0.000825797
3.345	0.999588587	0.000411413	0.000822826
3.346	0.999590068	0.000409932	0.000819864
3.347	0.999591544	0.000408456	0.000816912
3.348	0.999593015	0.000406985	0.00081397
3.349	0.999594481	0.000405519	0.000811038
3.350	0.999595942	0.000404058	0.000808116
3.351	0.999597398	0.000402602	0.000805203
3.352	0.99959885	0.00040115	0.0008023
3.353	0.999600296	0.000399704	0.000799407
3.354	0.999601738	0.000398262	0.000796524
3.355	0.999603175	0.000396825	0.00079365
3.356	0.999604607	0.000395393	0.000790786
3.357	0.999606034	0.000393966	0.000787931
3.358	0.999607457	0.000392543	0.000785086
3.359	0.999608875	0.000391125	0.000782251
3.360	0.999610288	0.000389712	0.000779425
3.361	0.999611696	0.000388304	0.000776608
3.362	0.999613099	0.000386901	0.000773801
3.363	0.999614498	0.000385502	0.000771004
3.364	0.999615892	0.000384108	0.000768215
3.365	0.999617282	0.000382718	0.000765437
3.366	0.999618666	0.000381334	0.000762667
3.367	0.999620047	0.000379953	0.000759907
3.368	0.999621422	0.000378578	0.000757156
3.369	0.999622793	0.000377207	0.000754414
3.370	0.999624159	0.000375841	0.000751682
3.371	0.999625521	0.000374479	0.000748959
3.372	0.999626878	0.000373122	0.000746244
3.373	0.99962823	0.00037177	0.00074354
3.374	0.999629578	0.000370422	0.000740844
3.375	0.999630922	0.000369078	0.000738157
3.376	0.99963226	0.00036774	0.000735479
3.377	0.999633595	0.000366405	0.000732811
3.378	0.999634925	0.000365075	0.000730151
3.379	0.99963625	0.00036375	0.0007275
3.380	0.999637571	0.000362429	0.000724858
3.381	0.999638887	0.000361113	0.000722225
3.382	0.999640199	0.000359801	0.000719601
3.383	0.999641507	0.000358493	0.000716986
3.384	0.99964281	0.00035719	0.00071438
3.385	0.999644109	0.000355891	0.000711783
3.386	0.999645403	0.000354597	0.000709194
3.387	0.999646693	0.000353307	0.000706614
3.388	0.999647979	0.000352021	0.000704043
3.389	0.99964926	0.00035074	0.00070148
3.390	0.999650537	0.000349463	0.000698926
3.391	0.999651809	0.000348191	0.000696381
3.392	0.999653078	0.000346922	0.000693844
3.393	0.999654342	0.000345658	0.000691316
3.394	0.999655602	0.000344398	0.000688797
3.395	0.999656857	0.000343143	0.000686286
3.396	0.999658108	0.000341892	0.000683784
3.397	0.999659355	0.000340645	0.00068129
3.398	0.999660598	0.000339402	0.000678804
3.399	0.999661836	0.000338164	0.000676327
3.400	0.999663071	0.000336929	0.000673859
3.401	0.999664301	0.000335699	0.000671398
3.402	0.999665527	0.000334473	0.000668946
3.403	0.999666749	0.000333251	0.000666503
3.404	0.999667966	0.000332034	0.000664068
3.405	0.99966918	0.00033082	0.000661641
3.406	0.999670389	0.000329611	0.000659222
3.407	0.999671594	0.000328406	0.000656811
3.408	0.999672796	0.000327204	0.000654409
3.409	0.999673993	0.000326007	0.000652015
3.410	0.999675186	0.000324814	0.000649629
3.411	0.999676375	0.000323625	0.000647251
3.412	0.999677559	0.000322441	0.000644881
3.413	0.99967874	0.00032126	0.000642519
3.414	0.999679917	0.000320083	0.000640166
3.415	0.99968109	0.00031891	0.00063782
3.416	0.999682259	0.000317741	0.000635482
3.417	0.999683424	0.000316576	0.000633153
3.418	0.999684584	0.000315416	0.000630831
3.419	0.999685741	0.000314259	0.000628517
3.420	0.999686894	0.000313106	0.000626211
3.421	0.999688043	0.000311957	0.000623913
3.422	0.999689188	0.000310812	0.000621623
3.423	0.99969033	0.00030967	0.000619341
3.424	0.999691467	0.000308533	0.000617066
3.425	0.9996926	0.0003074	0.000614799
3.426	0.99969373	0.00030627	0.00061254
3.427	0.999694855	0.000305145	0.000610289
3.428	0.999695977	0.000304023	0.000608045
3.429	0.999697095	0.000302905	0.00060581
3.430	0.999698209	0.000301791	0.000603581
3.431	0.99969932	0.00030068	0.000601361
3.432	0.999700426	0.000299574	0.000599148
3.433	0.999701529	0.000298471	0.000596942
3.434	0.999702628	0.000297372	0.000594744
3.435	0.999703723	0.000296277	0.000592554
3.436	0.999704815	0.000295185	0.000590371
3.437	0.999705902	0.000294098	0.000588196
3.438	0.999706986	0.000293014	0.000586028
3.439	0.999708066	0.000291934	0.000583867
3.440	0.999709143	0.000290857	0.000581714
3.441	0.999710216	0.000289784	0.000579569
3.442	0.999711285	0.000288715	0.00057743
3.443	0.99971235	0.00028765	0.000575299
3.444	0.999713412	0.000286588	0.000573176
3.445	0.99971447	0.00028553	0.000571059
3.446	0.999715525	0.000284475	0.00056895
3.447	0.999716576	0.000283424	0.000566849
3.448	0.999717623	0.000282377	0.000564754
3.449	0.999718667	0.000281333	0.000562667
3.450	0.999719707	0.000280293	0.000560587
3.451	0.999720743	0.000279257	0.000558514
3.452	0.999721776	0.000278224	0.000556448
3.453	0.999722805	0.000277195	0.000554389
3.454	0.999723831	0.000276169	0.000552337
3.455	0.999724854	0.000275146	0.000550293
3.456	0.999725872	0.000274128	0.000548255
3.457	0.999726888	0.000273112	0.000546225
3.458	0.999727899	0.000272101	0.000544201
3.459	0.999728908	0.000271092	0.000542185
3.460	0.999729912	0.000270088	0.000540175
3.461	0.999730914	0.000269086	0.000538173
